"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9544596","R13","HD","1","N","04/27/2018","04/27/2018","04/26/2019","865","R13HD095658","","PA-16-294","1R13HD095658-01","NICHD:6000\NIDDK:2000\","OTHER RESEARCH-RELATED","2018","EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT","","LINTHICUM","UNITED STATES","","02","080567605","US","401501","AMERICAN UROLOGICAL ASSOCIATION","MD","21090","2018 AUA BASIC SCIENCES SYMPOSIUM ?UNDERSTANDING INFERTILITY AND DISORDERS AND  DIFFERENCES IN SEXUAL DEVELOPMENT? PROJECT NARRATIVE/PUBLIC HEALTH RELEVANCE STATEMENT This proposal seeks support to enable the American Urological Association (AUA) to invite trainees and other early- career investigators to attend, present their work, and network with selected speakers and other research leaders at the eighth annual Basic Sciences Symposium (BSS) on May 20 and 21, 2018 held in San Francisco, California during the 2018 AUA Annual Meeting. The 2018 BSS will be focused on the problems (genetic, genomic, psychosocial) of male Infertility and disorders of sexual development; the first session will highlight the molecular and mechanistic advances and improved diagnosis that comes from translational research on congenital genitourinary birth defects, as well as the challenges that intersexuality raises for not only the patients and their families but also the physicians involved in their care; while the second session on male infertility addresses key areas of concern for scientists, urologists and their patients, namely advances in personalized medicine and its application to an improved understanding of the molecular defects causing spermatogenic failure, sperm anomalies and paternally mediated effects on the offspring. This symposium will have a major impact by taking advantage of the largest gathering of urologists and urology researchers in the world to convey important research advancements and bring young investigators into this essential yet understudied field.","12281735; ","BEST, CAROLYN JOY MORRIS;","TAYMANS, SUSAN","04/27/2018","04/26/2019","Address; Aging; American; Area; Australia; Award; Basic Science; Benign; California; career; career development; Caring; Child; Clinical; clinical practice; college; Communities; Congenital Abnormality; Cryptorchidism; Defect; Diagnosis; Discipline; Disease; Doctor of Philosophy; Endocrine Disruptors; Etiology; Exhibits; Failure; Family; Fathers; Florida; Fostering; Future; gene environment interaction; General Hospitals; Genetic; genetic sex determination; Genitourinary system; Genomics; graduate student; Grant; Health Personnel; Health Sciences; Health system; Healthcare; Hermaphroditism; Hour; Hypospadias; improved; Individual; Infant Mortality; Infertility; insight; interest; Lead; Learning; Los Angeles; Male Infertility; Massachusetts; Mediating; Medical center; medical schools; Medicine; meetings; Meiosis; Molecular; next generation; offspring; Participant; Patients; Pediatric Hospitals; personalized medicine; Philadelphia; Physicians; posters; Pregnancy loss; Principal Investigator; programs; psychosocial; public health relevance; Request for Applications; Research; Research Personnel; Role; San Francisco; Scientist; Series; sex development disorder; Sexual Development; sperm cell; symposium; Syndrome; Texas; Translational Research; Travel; Universities; urinary; urologic; Urologist; Urology; Veterinary Medicine; Work; ","2018 AUA BASIC SCIENCES SYMPOSIUM: UNDERSTANDING INFERTILITY AND DISORDERS AND DIFFERENCES IN SEXUAL DEVELOPMENT","095658","CHHD","Biobehavioral and Behavioral Sciences Subcommittee ","","","01","8000","0","8000",""
"9546682","P41","EB","5","N","04/23/2018","04/01/2018","03/31/2019","","P41EB015891","","PAR-13-376","5P41EB015891-24","NIBIB:223616\","RESEARCH CENTERS","2018","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","STANFORD","UNITED STATES","","18","009214214","US","8046501","STANFORD UNIVERSITY","CA","943041222","","1957468; ","GLOVER, GARY H;","","","","Acoustics; Address; Algorithm Design; base; Body part; Body Size; Brain imaging; Budgets; Clinical; connectome; cost; Department chair; Deposition; design; design and construction; Development; Diffusion; Dimensions; Electromagnetics; Evaluation Studies; Facility Design and Construction; Head; Human; Image; innovation; magnetic field; Magnetic Resonance; Magnetic Resonance Imaging; Methods; Modeling; neuroimaging; novel; Patients; Performance; Peripheral Nerve Stimulation; Physics; Physiologic pulse; Problem Solving; Process; Property; prototype; radio frequency; Radiology Specialty; Research Activity; Resolution; simulation; Speed; Surface; System; Systems Integration; Technology; technology development; Testing; theories; Time; tool; vibration; virtual; Work; ","Project-002","015891","ZEB1","Special Emphasis Panel ","6687","","24","141529","82087","","223616"
"9548349","G11","TW","1","N","04/24/2018","04/24/2018","03/31/2019","989","G11TW010551","SCHOOLS OF PUBLIC HEALTH","PAR-16-280","1G11TW010551-01A1","FIC:101077\","OTHER RESEARCH-RELATED","2018","FOGARTY INTERNATIONAL CENTER","","BALTIMORE","UNITED STATES","MISCELLANEOUS","07","001910777","US","4134401","JOHNS HOPKINS UNIVERSITY","MD","212051832","Project Narrative High quality and efficient ethics review is a cornerstone of high quality research infrastructure. Institutional Review Boards (IRBs) that comply with international ethics standards and that are able to conduct timely reviews are essential to the advancement of high priority HIV/AIDS research ? including research to reduce the incidence of HIV/AIDS, develop next generation therapies, and reduce health disparities ? and other biomedical research seeking to identify effective treatments, optimal prevention strategies, and improved methods of service delivery. This project works to strengthen the capacity of the IRB at Addis Ababa University, College of Health Sciences in Ethiopia through a series of training, mentoring, and technical assistance activities designed to improve the ethics knowledge of IRB members and the administrative efficiency of IRB operations.","12410398; 7507391 (contact); 1872611; ","DERESSA , WAKGARI  ; HYDER, ADNAN A (contact); KASS, NANCY E;","BANSAL, GEETHA PARTHASARATHY","04/24/2018","03/31/2021","Accountability; Administrative Efficiency; Africa; Africa South of the Sahara; African; AIDS/HIV problem; Area; Assessment tool; Attention; Awareness; Bioethics; Biomedical Research; Caring; Collaborations; college; Communities; Complex; Consultations; Country; design; Development; effective therapy; Ensure; Ethical Issues; Ethical Review; Ethics; Ethiopia; Ethiopian; experience; Faculty; Fostering; Guidelines; Health; health disparity; Health Sciences; HIV; Human; human subject protection; Human Subject Research; improved; Incidence; Individual; innovation; Institution; institutional capacity; Institutional Review Boards; International; international center; Knowledge; Leadership; Life; low and middle-income countries; Measures; Medicine; meetings; member; Mentors; Methods; Modeling; Needs Assessment; next generation; novel; Office for Human Research Protections; operation; Participant; Performance; Population; Prevention strategy; Process; programs; Protocols documentation; Public Health Schools; Research; Research Ethics; Research Ethics Committees; Research Infrastructure; Research Personnel; Research Training; Resources; response; Science; Series; service delivery; Site; skills; sound; System; Telephone; Time; tool; Training; Training Programs; United States National Institutes of Health; Universities; webinar; Work; Zambia; ","Supporting Performance of the Ethics Committee for Research (SUPER) in Ethiopia","010551","ZRG1","Special Emphasis Panel ","","A1","01","94811","6266","101077",""
"9558408","I01","VA","2","N","04/24/2018","04/01/2018","03/31/2019","999","I01BX001699","","RFA-BX-17-001","2I01BX001699-05A2","","Non-SBIR/STTR RPGs","2018","Veterans Affairs","","COLUMBIA","UNITED STATES","","04","082263013","US","481123","HARRY S. TRUMAN MEMORIAL VA HOSPITAL","MO","652015275","Prostate cancer remains the second leading cause of male death and the most commonly diagnosed cancer in male veterans in the United States. The proposed project will explore developing a novel form of a systemically administered radioactive drug therapy called targeted alpha therapy (TAT) to deliver effective prostate tumor targeted radiation therapy. TAT has the potential to be used in patients at all stages of disease, independent of androgen status or chemotherapy resistance status; thereby, offering a new paradigm in treatment for those patients who have progressive disease that is not controlled by currently available treatment options.","7067322; ","HOFFMAN, TIMOTHY J.;","","04/01/2013","03/31/2022","90Y; abiraterone; Androgen Receptor; Androgens; Animal Model; Apoptosis; base; Biological Assay; Bombesin Receptor; cancer diagnosis; Cell Cycle; Cell Cycle Proteins; Cell Line; Cell model; Cell Proliferation; Cells; Cessation of life; chemotherapy; Clinical; clinical translation; Clinical Trials; Comet Assay; Complex; Contracts; Cyclic GMP; cytotoxicity; Data; Dependence; Dependency; Development; Disease; DNA Damage; DNA Repair; docetaxel; Dose; dosimetry; Drug Kinetics; efficacy testing; Endotoxins; Evaluation; Expression Profiling; Flow Cytometry; Frequencies; Funding; Goals; Growth; Human; imaging biomarker; Immunofluorescence Immunologic; In Vitro; in vivo; in vivo Model; Individual; Investigation; Isotopes; Lead; male; Malignant neoplasm of prostate; Maximum Tolerated Dose; Measures; meetings; Methods; Modeling; mouse model; novel; Organ; Patients; Peptides; Performance; Pharmacotherapy; Phase; Physicians; Positron-Emission Tomography; pre-clinical; pre-clinical research; Preparation; Procedures; Production; programs; Progressive Disease; prostate cancer cell line; prostate cancer model; Prostate Cancer therapy; Prostatic Neoplasms; Protein Analysis; protein expression; Quality Control; Radiation therapy; Radiation Tolerance; Radio; radiochemical; Radiochemistry; Radioisotopes; Radiolabeled; Radiometry; Radionuclide Generators; Radiopharmaceuticals; Radium-224; receptor; Recommendation; Research; Research Project Grants; Resistance; response; RNA Splicing; Rodent Model; Running; scale up; Schedule; screening; Series; Sterility; Targeted Radiotherapy; targeted treatment; Technology; Testing; Tissues; Toxic effect; Toxicology; Treatment Efficacy; treatment response; tumor; United States; Validation; Variant; Veterans; Vial device; Western Blotting; Xenograft Model; Xenograft procedure; ","Targeted Alpha Therapy for Prostate Cancer","001699","ONCA","Oncology A ","","A2","05","","","",""
"9625306","R01","EY","7","N","04/25/2018","01/12/2018","08/31/2018","867","R01EY026275","BIOMED ENGR/COL ENGR/ENGR STA","RFA-EB-15-800","7R01EY026275-04","NEI:30000\","Non-SBIR/STTR RPGs","2017","NATIONAL EYE INSTITUTE","","RICHMOND","UNITED STATES","BIOSTATISTICS & OTHER MATH SCI","04","105300446","US","353201","VIRGINIA COMMONWEALTH UNIVERSITY","VA","232980568","RELEVANCE (See instructions): The project addresses a growing public health care issue--visual impairment. The research fits well into the NEI's Low Vision and Blindness Rehabilitation program that supports development of new technologies for minimizing the impact of visual impairment. The project addresses the NEI's mission by developing new assistive technology that will help the visually impaired to maintain a higher quality of life.","9850531; 11782556 (contact); ","SHEN, YANTAO ; YE, CANG  (contact);","WIGGS, CHERI","09/02/2015","08/31/2018","","NRI: A Wearable Robotic Object Manipulation Aid for the Visually Impaired","026275","ZEB1","Special Emphasis Panel ","","","04","19355","10645","30000",""
"9648682","U19","AI","5","N","04/23/2018","04/01/2018","03/31/2019","","U19AI109946","","RFA-AI-12-048","5U19AI109946-05","NIAID:343170\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","NEW YORK","UNITED STATES","","13","078861598","US","3839801","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NY","100296574","The isolation and characterization of monoclonal antibodies and understanding how these antibodies inhibit influenza infection is that basis of most efforts to improve influenza vaccines. We believe that the key to generating a better influenza vaccine is to characterize and then exploit the underlying B cell response as well. In this project we will study the B cell response underlying the induction of protective antibody responses to influenza.","7587373; ","WILSON, PATRICK CHRISTOPHER;","POST, DIANE","","","Affect; anti-influenza; Antibodies; Antibody Response; Antibody-mediated protection; Antigens; B-Lymphocytes; Binding; Cell physiology; Cells; cohort; cross reactivity; Data; Development; differentiated B cell; Epidemic; Epitopes; experimental study; Exposure to; Frequencies; Future; Genes; Glean; Head; Hemagglutinin; Human; human monoclonal antibodies; Humoral Immunities; Immune Sera; Immunologics; Immunology; improved; Individual; Influenza; Influenza A Virus, H1N1 Subtype; Influenza virus vaccine; influenzavirus; inhibiting antibody; Masks; member; Memory; Memory B-Lymphocyte; Monoclonal Antibodies; Nature; Neuraminidase; new technology; novel; novel strategies; pandemic disease; pandemic influenza; Phenotype; Population; programs; Recording of previous events; Resources; response; Role; screening; Serum; Short-Term Memory; Specificity; Therapeutic; Training; Vaccination; vaccine efficacy; vaccine response; Vaccines; Variant; Virus; ","Understanding Human B Cell Responses to Influenza to Improve the Influenza ","109946","ZAI1","Special Emphasis Panel ","5679","","05","343170","0","","343170"
"9648684","U19","AI","5","N","04/23/2018","04/01/2018","03/31/2019","","U19AI109946","","RFA-AI-12-048","5U19AI109946-05","NIAID:93520\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","NEW YORK","UNITED STATES","","13","078861598","US","3839801","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NY","100296574","This program is aimed at a deeper understanding of molecular mechanisms that can be exploited to generate broadly protective interventions against influenza viruses. The administrative Core will be responsible for the day-to-day facilitation of the programmatic operations of the U19","1870568; ","PALESE, PETER ;","POST, DIANE","","","Administrator; Award; Chicago; Collaborations; Communication; Databases; Decision Making; Ensure; experience; Grant; Humoral Immunities; Immune; influenzavirus; Institution; Institutional Review Boards; Intervention; Manuscripts; medical schools; meetings; member; Microbiology; Molecular; National Institute of Allergy and Infectious Disease; Occupational activity of managing finances; Office of Administrative Management; operation; Participant; programs; Progress Reports; Publishing; Research Personnel; Schools; Services; Site; Site Visit; symposium; Technology Transfer; Time; Universities; Virus; web site; Work; ","Administrative Core ","109946","ZAI1","Special Emphasis Panel ","5681","","05","55174","38346","","93520"
"9648686","U19","AI","5","N","04/23/2018","04/01/2018","03/31/2019","","U19AI109946","","RFA-AI-12-048","5U19AI109946-05","NIAID:201170\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","NEW YORK","UNITED STATES","","13","078861598","US","3839801","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NY","100296574","With the discovery of many broadly-protective epitopes allowing neutralization of multiple influenza strains  the generation of a broadly-protective 'one-shot' influenza vaccine has become an almost tenable goal in  recent years. Each of the projects in this program centers on aspects of antibody responses and the  antibody core will provide antibodies and antibody microarrays to allow high throughput screening of  antibody activities.","7587373; ","WILSON, PATRICK CHRISTOPHER;","POST, DIANE","","","anti-influenza; Antibodies; Antibody Binding Sites; antibody libraries; Antibody Response; Antibody-mediated protection; Antigens; B-Lymphocyte Subsets; B-Lymphocytes; Binding; Biological Assay; Biological Markers; cohort; Collection; Epitopes; experimental study; Exposure to; expression cloning; Fingerprint; gene cloning; Generations; Global Change; Goals; Head; healthy volunteer; high throughput screening; Human; human monoclonal antibodies; human subject; Humoral Immunities; Immunity; Infection; Influenza; Influenza virus vaccine; influenzavirus; Label; Laboratories; Libraries; Literature; Maps; Mediating; Memory B-Lymphocyte; Monoclonal Antibodies; Neuraminidase; neutralizing antibody; novel; pandemic disease; Patients; Plasmablast; polyclonal antibody; Population; programs; Protein Microchips; Proteins; Recombinants; Research Personnel; response; Sampling; screening; Serum; Services; Specificity; Technology; tool; Vaccination; vaccine candidate; vaccine evaluation; Vaccines; Virion; ","Monoclonal Antibody Core ","109946","ZAI1","Special Emphasis Panel ","5683","","05","201170","0","","201170"
"9654509","R01","AR","7","N","04/25/2018","03/01/2018","06/30/2018","846","R01AR070748","SCHOOLS OF MEDICINE","PA-18-590","7R01AR070748-02","NIAMS:283046\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","NEW YORK","UNITED STATES","ORTHOPEDICS","13","078861598","US","3839801","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NY","100296574","PROJECT NARRATIVE Short stature is found in human genetic disorders caused by mutations in components of the connective tissue. This proposal uses a novel mouse model for such a disorder, geleophysic dysplasia, to analyze how alterations in the connective tissue of tendon cause bone shortening. The expected results will provide novel insights in the regulation of bone growth by soft tissues and point to novel therapeutic strategies for these disorders.","11259877; ","HUBMACHER, DIRK ;","CHEN, FAYE H","03/01/2018","06/30/2022","","Regulation of Skeletal Growth by Soft Tissue Extracellular Matrix","070748","SBSR","Skeletal Biology Structure and Regeneration Study Section ","","","02","166989","116057","283046",""
"9662528","R01","GM","7","N","04/24/2018","01/01/2018","07/31/2018","859","R01GM120205","SCHOOLS OF ARTS AND SCIENCES","PA-18-590","7R01GM120205-03","NIGMS:293349\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES","","ITHACA","UNITED STATES","CHEMISTRY","23","872612445","US","1514802","CORNELL UNIVERSITY","NY","148502820","One of the most significant impediments to the discovery of new medicinal agents is the inability to assemble complex molecules rapidly, efficiently, and with predictable outcomes. This proposal aims to address a number of major technological gaps in the field of organic synthesis, which will greatly accelerate the preparation of medicinal lead structures.","9301248; ","LAMBERT, TRISTAN H;","LEES, ROBERT G","08/01/2016","07/31/2020","","Enantioselective Bronsted Acid Catalysis with Chiral Cyclopentadienes","120205","SBCB","Synthetic and Biological Chemistry B Study Section ","","","03","192500","100849","293349",""
"9690335","P30","CA","3","N","04/27/2018","12/01/2017","11/30/2018","397","P30CA023108","SCHOOLS OF MEDICINE","PAR-13-386","3P30CA023108-39S2","NCI:127198\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","HANOVER","UNITED STATES","PEDIATRICS","02","041027822","US","2021601","DARTMOUTH COLLEGE","NH","037551421","","1899930; ","LEACH, STEVEN D;","MARINO, MICHAEL A","08/04/1997","11/30/2019","Basic Science; Behavior; Bioinformatics; Cancer Burden; Cancer Center Support Grant; Cancer Control Research; cancer epidemiology; cancer prevention; cancer risk; Catchment Area; Cause of Death; Cessation of life; Clinical; clinical care; Clinical Research; epidemiology study; Family; Flow Cytometry; Health Promotion; Immunologic Monitoring; improved; insight; Interdisciplinary Study; Intervention; Knowledge; Lead; Leadership; Link; Malignant Neoplasms; Mission; New England; Norris Cotton Cancer Center; Patient-Centered Care; Patients; population based; prevent; Prevention; programs; Research Personnel; Resources; Scientific Advances and Accomplishments; Translating; ","Cancer Center Support Grant","023108","NCI","Subcommittee I - Transistion to Independence ","","S2","39","78517","48681","127198",""
"9691783","U19","OH","6","N","04/25/2018","09/01/2017","08/31/2018","93.957","U19OH008861","SCHOOLS OF PUBLIC HEALTH","PAR-15-361","6U19OH008861-11M001","","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE FOR OCCUPATIONAL SAFETY AND HEALTH","","BOSTON","UNITED STATES","SOCIAL SCIENCES","07","149617367","US","3212904","HARVARD SCHOOL OF PUBLIC HEALTH","MA","021156028","","15265135; ","CDC DEFAULT PERSON, CDC DEFAULT PERSON ;","LIOCE, MARIA","09/01/2016","08/31/2021","","The Harvard School of Public Health Center for Work, Health and Welbeing","008861","ZOH1","Special Emphasis Panel ","","M001","11","","","1528275",""
"9691785","T42","OH","6","N","04/25/2018","07/01/2017","06/30/2018","93.957","T42OH008428","SCHOOLS OF PUBLIC HEALTH","PAR-10-217","6T42OH008428-13M001","","OTHERS","2018","NATIONAL INSTITUTE FOR OCCUPATIONAL SAFETY AND HEALTH","","BALTIMORE","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","07","001910777","US","4134401","JOHNS HOPKINS UNIVERSITY","MD","212051832","","15265135; ","CDC DEFAULT PERSON, CDC DEFAULT PERSON ;","MAPLES, ELIZABETH","07/01/2013","06/30/2018","","Occupational Health Education and Research Center","008428","ZOH1","Special Emphasis Panel ","","M001","13","","","1854173",""
"9691786","U48","DP","6","N","04/26/2018","09/30/2017","09/29/2018","93.990","U48DP005006","SCHOOLS OF PUBLIC HEALTH","RFA-DP-14-001","6U48DP005006-04M001","","OTHERS","2018","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","PORTLAND","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","03","096997515","US","6297007","OREGON HEALTH & SCIENCE UNIVERSITY","OR","972393098","","15265135; ","CDC DEFAULT PERSON, CDC DEFAULT PERSON ;","DARLING, NATALIE","09/30/2014","09/29/2019","","Prevention Research Centers","005006","ZDP1","Special Emphasis Panel ","","M001","04","","","1507730",""
"9326952","R01","CA","5","N","04/25/2018","04/01/2018","03/31/2019","393","R01CA197313","SCHOOLS OF MEDICINE","PA-13-302","5R01CA197313-03","NCI:334865\","Non-SBIR/STTR RPGs","2018","NATIONAL CANCER INSTITUTE","","CHICAGO","UNITED STATES","PEDIATRICS","07","005436803","US","6144650","NORTHWESTERN UNIVERSITY AT CHICAGO","IL","606113152","The proposed research is relevant to public health because a better understanding of the mechanisms by which H3.1K27M and ACVR1 mutations contribute to Diffuse Intrinsic Pontine Glioma or DIPG pathogenesis using genetic mouse models and human models will help identify effective therapies. Because Diffuse Intrinsic Pontine Glioma or DIPG is an incurable brain cancer that primarily afflicts children, the proposed research is especially relevant to the part of the National Cancer Institute's mission, which supports research to the cause, diagnosis, prevention, and treatment of cancer.","9849530; ","BECHER, OREN JOSH;","MIETZ, JUDY","08/05/2016","03/31/2022","actionable mutation; activin A; ACVR1 gene; Adult Glioma; Affect; angiogenesis; Apoptosis; Autopsy; base; Biology; Biopsy; Bone Morphogenetic Proteins; Brain Stem; cancer therapy; Cell Differentiation process; cell growth; cell motility; Cells; Child; Childhood Brain Neoplasm; Clinical Trials; combat; Complex; Dependence; Dependency; Development; Diagnosis; Diffuse intrinsic pontine glioma; Disease; Dissection; effective therapy; Excision; Foundations; Future; gain of function; Genes; Genetic; Genetic Transcription; Genetically Engineered Mouse; Glioma; Gliomagenesis; Goals; Growth; Histone H3; Histones; Human; Human Cell Line; In Vitro; in vivo; Individual; inhibitor/antagonist; innovation; Knowledge; Lead; Life; Malignant neoplasm of brain; Malignant Neoplasms; Mediating; Mediator of activation protein; Mesenchymal; Mission; Modeling; Molecular; mouse model; Multienzyme Complexes; Mus; mutant; Mutation; National Cancer Institute; notch protein; Notch Signaling Pathway; novel; Oncoproteins; Operative Surgical Procedures; Outcome; Outcomes Research; palliative; Pathogenesis; Pathway interactions; Patients; Pharmacology; Polycomb; preclinical trial; prevent; Prevention; Primary Neoplasm; Public Health; Radiation therapy; receptor; reduce symptoms; Research; Research Support; Sampling; self-renewal; Signal Pathway; Signal Transduction; Signaling Molecule; Specimen; Testing; Therapeutic; Time; tool; transcription factor; Treatment Efficacy; tumor; tumorigenesis; Xenograft procedure; ","Functional Dissection of the K27M Histone Mutation In Gliomagenesis","197313","CNBT","Clinical Neuroimmunology and Brain Tumors Study Section ","","","03","228750","106115","334865",""
"9398300","I01","VA","1","N","04/27/2018","04/01/2018","03/31/2019","999","I01HX002211","","RFA-HX-17-001","1I01HX002211-01A2","","Non-SBIR/STTR RPGs","2018","Veterans Affairs","","PALO ALTO","UNITED STATES","","18","046017455","US","481014","VETERANS ADMIN PALO ALTO HEALTH CARE SYS","CA","943041207","Military sexual trauma (MST) is a common duty-related stressor which occurs among one in four female Veterans and is associated with substantial concerns about social isolation and high rates of PTSD. Women with MST also experience numerous person-level barriers to care including the desire to avoid male-dominated VA clinics, transportation difficulties and childcare responsibilities. Treatment programs that address the social and mental health needs of this population and acknowledge barriers to care that disproportionately affect women are lacking. The proposed study will use a hybrid effectiveness-implementation design to evaluate the in-home delivery of a gender-sensitive, evidence-based coping skills program to improve social and role functioning as well as reduce PTSD and will prioritize enrolling rural women in a representative manner. If the program is found to be successful at improving social functioning and PTSD, and in reducing barriers to care, it will provide a tremendous benefit to women Veterans with MST, particularly those in rural areas.","1911324; ","CLOITRE, MARYLENE ;","","04/01/2018","03/31/2022","active comparator; Address; Administrator; Affect; Affective; Aftercare; barrier to care; base; Caring; Clinic; Clinical effectiveness; Clinical Trials; Communities; Coping Skills; Data; design; Diagnosis; Diagnostic; DSM-V; Effectiveness; Enrollment; Ensure; Epidemic; Evaluation; evidence base; experience; Face; Family; Female; follow-up; functional disability; Future; Gender; Geography; Health Services Accessibility; Healthcare; Home environment; Hybrids; Impairment; implementation research; improved; Intervention; male; medical specialties; Mental disorders; Mental Health; Methodology; Methods; Military Personnel; Occupations; Outcome; Participant; patient home care; patient oriented; Patients; Perception; Persons; Population; Post-Traumatic Stress Disorders; preference; primary outcome; Process; Program Development; programs; Psychological reinforcement; Psychotherapy; Randomized; Randomized Controlled Trials; recruit; Regulation; Reporting; Research; Research Design; Resources; response; Risk; Role; Rural; rural area; Rural Health; rurality; Sampling; satisfaction; secondary outcome; service delivery; Services; Severities; sexual trauma; Site; skills training; social; social engagement; Social Functioning; Social isolation; social skills; Social support; Stratification; stressor; surveillance data; Symptoms; Technology; Time; Training Programs; Transportation; treatment program; Underserved Population; Unemployment; Variant; Veterans; Woman; Work; ","Connecting Women to Care: Home-based Psychotherapy for Women with MST Living in Rural Areas","002211","HSR2","HSR-2 Determinants of Patient Response to Care   ","","A2","01","","","",""
"9405046","R01","NS","5","N","04/25/2018","02/01/2018","01/31/2019","853","R01NS087539","SCHOOLS OF PUBLIC HEALTH","PA-11-260","5R01NS087539-05","NINDS:354375\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","BALTIMORE","UNITED STATES","MICROBIOLOGY/IMMUN/VIROLOGY","07","001910777","US","4134401","JOHNS HOPKINS UNIVERSITY","MD","212051832","PUBLIC HEALTH RELEVANCE: Narrative Infection of the brain and spinal cord by mosquito-transmitted viruses can lead to death or long-term disability in those that survive. We have shown that the immune response is responsible for much of the neurologic damage during infection. This research will determine the mechanisms by which the immune system damages virus-infected neurons and will help to identify interventions that prevent this damage.","1869278; ","GRIFFIN, DIANE E;","WONG, MAY","04/01/2014","01/31/2019","Address; Adult; Age; Alphavirus; Antibodies; Antiviral Agents; base; Brain; CD4 Positive T Lymphocytes; Cells; Cervical lymph node group; Cessation of life; Culicidae; cytokine; disability; Disease; Encephalitis; Encephalomyelitis; Environment; Evolution; Experimental Autoimmune Encephalomyelitis; Flow Cytometry; Genetic; Hippocampus (Brain); Immune; Immune response; Immune system; Immunoassay; Immunohistochemistry; Immunologic Factors; immunopathology; improved; In Vitro; Inbred BALB C Mice; Individual; Infection; Inflammatory Response; Interferon Type II; Interleukin-10; Interleukin-17; Intervention; Knowledge; Lead; lymph nodes; mature animal; Measures; Mediating; Mediator of activation protein; Modeling; Mus; nervous system disorder; Nervous System Trauma; Neuraxis; neuron loss; Neurons; neutralizing antibody; Outcome; Paralysed; Pathogenesis; Pathogenicity; Pharmacology; Phenotype; Population; Predisposition; prevent; Production; prototype; public health relevance; Quantitative Reverse Transcriptase PCR; receptor; Research; Resistance; Role; Sindbis Virus; Slice; Spinal Cord; Study models; Surface; T-Lymphocyte; Testing; therapeutic candidate; transcription factor; transcriptome; Viral; Viral Antibodies; Virulence; Virulent; Virus; Virus Diseases; ","Role of CD4 T cells in fatal alphavisus encephalomyelitis","087539","CNBT","Clinical Neuroimmunology and Brain Tumors Study Section ","","","05","218750","135625","354375",""
